	timestamp	path_msa	n_seqs	n_unique_seqs	n_cols
3706	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00003324_5.fa	40	4	291
2377	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00004782.fa	42	9	291
14429	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00003566_2.fa	43	21	291
28874	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_3001.fa	49	3	291
21520	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00003454_7.fa	56	6	291
36924	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/GC00004423.fa	58	3	291
20368	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00004344.fa	61	11	291
19400	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_3002.fa	72	8	291
8576	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_3000.fa	105	13	291
26648	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/GC00003902.fa	105	40	291
7284	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00003357_2.fa	140	18	291
18597	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_3003.fa	150	14	291
37162	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_2999.fa	157	10	291
20392	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00003615.fa	163	23	291
14072	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00003562.fa	176	14	291
19545	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00003351.fa	227	10	291
13320	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00003130.fa	267	26	291
28535	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00002404.fa	305	28	291
34545	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00000143_2.fa	305	31	291
13564	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00000194_10.fa	307	23	291
13763	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00001056_3.fa	307	6	291
18998	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00001836.fa	307	25	291
6165	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00001358.fa	308	6	291
21317	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00001283.fa	308	20	291
8786	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_2991.fa	1	1	292
22489	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_2985.fa	1	1	292
27235	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_2989.fa	1	1	292
17845	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_2988.fa	2	1	292
40	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_2997.fa	3	1	292
1914	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_2998.fa	3	2	292
6613	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_2996.fa	4	1	292
15936	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_2983.fa	6	1	292
26059	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_2995.fa	6	3	292
9428	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_2987.fa	10	4	292
24676	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_2984.fa	24	7	292
29098	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_2990.fa	45	2	292
34219	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_2993.fa	96	17	292
8931	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_2994.fa	153	13	292
6018	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_2982.fa	158	20	292
6364	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_2981.fa	1	1	293
10301	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_2978.fa	1	1	293
16845	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_2970.fa	1	1	293
17023	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_2967.fa	1	1	293
17126	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_2979.fa	1	1	293
22015	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_2969.fa	1	1	293
25601	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_2980.fa	1	1	293
11175	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_2977.fa	2	2	293
35422	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_2974.fa	2	1	293
30685	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_3010.fa	5	2	293
16049	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_2972.fa	9	2	293
29296	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_2971.fa	19	7	293
17002	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_2966.fa	21	5	293
8700	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_2976.fa	155	25	293
1533	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00011244.fa	1	1	294
2200	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00011023.fa	1	1	294
2243	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00011275.fa	1	1	294
3795	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00009961.fa	1	1	294
4919	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00010818.fa	1	1	294
7998	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_2964.fa	1	1	294
8360	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00010539.fa	1	1	294
8765	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00003652_11.fa	1	1	294
9011	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00009396_2.fa	1	1	294
11295	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00011168.fa	1	1	294
11662	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00011194.fa	1	1	294
11709	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00011309.fa	1	1	294
12554	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00008980_2.fa	1	1	294
12985	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00011098.fa	1	1	294
14357	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00008581_1.fa	1	1	294
14945	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00009958.fa	1	1	294
14986	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00010172.fa	1	1	294
16956	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00001098_2.fa	1	1	294
18808	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00010505.fa	1	1	294
19912	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00010323.fa	1	1	294
22560	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00003639_1.fa	1	1	294
22856	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_2958.fa	1	1	294
24357	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00011157.fa	1	1	294
26976	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/GC00000829_7.fa	1	1	294
27489	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/GC00006118_1.fa	1	1	294
27556	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_2954.fa	1	1	294
27589	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_2960.fa	1	1	294
28986	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00007081_2.fa	1	1	294
29532	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00003652_8.fa	1	1	294
30140	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00009839.fa	1	1	294
32553	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_2961.fa	1	1	294
21	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_2965.fa	2	2	294
2525	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00008886.fa	2	1	294
3095	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00003687_4.fa	2	1	294
5274	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00008743.fa	2	2	294
13825	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00003307_1.fa	2	2	294
15781	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00003608_1.fa	2	2	294
16212	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00009174.fa	2	1	294
21757	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00009440.fa	2	2	294
22860	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00009179.fa	2	1	294
25066	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/GC00001008_3.fa	2	2	294
30011	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00003687_3.fa	2	2	294
33056	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_2959.fa	2	1	294
34904	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00004883_2.fa	2	2	294
36715	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00004589_1.fa	2	2	294
3844	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00003347_r1_1.fa	3	1	294
6760	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00007081_1.fa	3	2	294
11796	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00003986_1.fa	3	2	294
13727	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_2962.fa	3	2	294
19843	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00003630_16.fa	3	1	294
22019	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00008271.fa	3	3	294
30848	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00008078_2.fa	3	2	294
34415	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00008455.fa	3	3	294
35827	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_2957.fa	3	2	294
6439	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00004589_5.fa	4	4	294
10186	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00007324_3.fa	4	1	294
15812	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00007928.fa	4	1	294
24343	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00003347_3.fa	4	2	294
19352	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00000018_6.fa	5	1	294
22498	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00007430.fa	5	2	294
28546	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00007627.fa	5	4	294
35698	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/GC00000881_14.fa	5	5	294
4227	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00004303_3.fa	6	1	294
8059	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_2953.fa	6	3	294
18935	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00007289.fa	6	5	294
21380	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00005181_p1.fa	6	4	294
22882	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00005846_1.fa	6	3	294
30807	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00000680_16.fa	6	3	294
17851	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00006857.fa	8	8	294
28426	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00006856.fa	8	8	294
28603	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00003788_1.fa	8	4	294
30326	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00006161_3.fa	8	7	294
1564	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00005595_1.fa	9	4	294
6597	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00005479_2.fa	9	2	294
16196	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00004245_3.fa	9	7	294
30530	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00004002_11.fa	10	6	294
6842	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00000006_33.fa	11	2	294
21036	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00005102_3.fa	11	3	294
7361	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00006329.fa	12	3	294
11208	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00000829_14.fa	12	3	294
32470	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_2950.fa	13	3	294
3712	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00005008_1.fa	16	5	294
4835	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00004002_7.fa	16	1	294
8511	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00003609_4.fa	18	3	294
37193	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/GC00005702.fa	18	7	294
4453	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00005630.fa	20	7	294
23634	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/GC00005524_2.fa	20	12	294
6012	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00000977_6.fa	21	6	294
8707	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00003687_2.fa	22	6	294
8256	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00005300.fa	26	7	294
17171	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00004140_4.fa	26	17	294
17277	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00005259.fa	26	2	294
26270	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/GC00004966.fa	35	9	294
19067	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00004380_r1_1.fa	43	7	294
28022	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00003454_9.fa	55	7	294
18076	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00004245_2.fa	56	33	294
31159	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00000836_1.fa	60	8	294
31904	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00003950_4.fa	70	21	294
19485	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_2949.fa	75	9	294
35847	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/GC00003800_p2.fa	76	24	294
29372	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00000838_6.fa	81	10	294
27994	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00004057.fa	86	37	294
28055	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00003617_6.fa	94	11	294
30131	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00003643_4.fa	94	11	294
4999	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00003790.fa	121	6	294
23598	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/GC00003355_7.fa	139	18	294
33065	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_2955.fa	157	12	294
31412	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00000056_2.fa	297	20	294
30651	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00002831.fa	300	41	294
4676	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00002129.fa	306	24	294
24126	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00001382.fa	308	4	294
5634	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00001112.fa	310	9	294
23473	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_2943.fa	1	1	295
27751	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_2939.fa	1	1	295
3520	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_2941.fa	2	2	295
4679	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_2940.fa	2	2	295
32759	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_2938.fa	3	2	295
18555	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_3120.fa	7	7	295
29805	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_2937.fa	8	2	295
8322	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_2968.fa	13	10	295
1551	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_2956.fa	27	4	295
6709	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_2963.fa	31	5	295
34459	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_2936.fa	31	5	295
21298	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_2948.fa	42	7	295
27448	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_2945.fa	86	8	295
4063	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_2946.fa	156	21	295
5358	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_2947.fa	157	17	295
28383	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_2942.fa	157	7	295
6808	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_2918.fa	1	1	296
9663	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_2929.fa	1	1	296
14388	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_2934.fa	1	1	296
23240	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_2916.fa	1	1	296
28606	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_2932.fa	1	1	296
29448	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_2930.fa	1	1	296
33980	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_2933.fa	1	1	296
2417	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_2924.fa	2	1	296
15609	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_2919.fa	2	1	296
21407	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_2926.fa	2	1	296
26179	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_2931.fa	2	2	296
29029	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_2915.fa	2	1	296
32070	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_2921.fa	2	1	296
1431	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_2920.fa	3	2	296
4319	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_2928.fa	3	2	296
4851	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_2925.fa	4	2	296
11822	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_2944.fa	4	4	296
32744	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_2913.fa	7	4	296
6889	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_2912.fa	14	3	296
10589	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_3011.fa	20	4	296
36403	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_2923.fa	21	6	296
33212	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/Cluster_2927.fa	30	5	296
18204	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_2951.fa	37	6	296
411	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/GC00008798_2.fa	1	1	297
725	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_2911.fa	1	1	297
1749	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00010031.fa	1	1	297
2409	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_2903.fa	1	1	297
3919	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00010779.fa	1	1	297
5789	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00011205.fa	1	1	297
5829	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00008964_1.fa	1	1	297
8798	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00005799_3.fa	1	1	297
9270	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_2899.fa	1	1	297
12149	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00004303_2.fa	1	1	297
14107	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00000708_43.fa	1	1	297
14545	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_2909.fa	1	1	297
16185	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00005012_1.fa	1	1	297
18196	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00001824_1.fa	1	1	297
18775	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_2897.fa	1	1	297
19291	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00000388_6.fa	1	1	297
19340	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00010883.fa	1	1	297
20847	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00000142_12.fa	1	1	297
21090	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00005006_13.fa	1	1	297
22407	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00011367.fa	1	1	297
24341	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00005026_1.fa	1	1	297
24479	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_2900.fa	1	1	297
26136	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_2902.fa	1	1	297
28763	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00000056_5.fa	1	1	297
29675	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00003986_4.fa	1	1	297
30163	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00009276_2.fa	1	1	297
30286	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_2904.fa	1	1	297
34295	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00007631_1.fa	1	1	297
34402	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00010023.fa	1	1	297
35120	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_2910.fa	1	1	297
35317	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/GC00007369_1.fa	1	1	297
36842	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00011110.fa	1	1	297
383	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/GC00004080_6.fa	2	1	297
3612	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00009039.fa	2	2	297
4734	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00007878_2.fa	2	1	297
16206	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00008851.fa	2	1	297
21318	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00009568.fa	2	1	297
30601	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00009124.fa	2	2	297
33585	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00006176_2.fa	2	2	297
33844	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00003630_20.fa	2	2	297
35582	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_2908.fa	2	1	297
6063	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00003235_3.fa	3	2	297
9403	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00003731_1.fa	3	3	297
